,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
732,732,B07SWHLG2G,"Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, Dermatologist Tested, Fragrance Free, 16 Ounce","I'm very pleased with this Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, which is one of the better all-body moisturizing creams I have tried. This is a mid to heavier weight cream that comes in a large container, so I feel comfortable slathering this on my body like I would a lotion after a shower.  This works great on my calves/knees and my elbows, which get extremely dry and sensitive feeling, exp. after sun exposure. This has no added scent or color, and goes on smoothly and does not feel sticky or waxy at all. This has become my favorite go-to body cream for after showers, and I'd highly recommend.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61WY-QfVSRL.jpg,https://images-na.ssl-images-amazon.com/images/I/71GGMf07eeL.jpg,https://images-na.ssl-images-amazon.com/images/I/71suQ4HddcL.jpg",dry,"dry_B07SWHLG2G_pid732_0,dry_B07SWHLG2G_pid732_1,dry_B07SWHLG2G_pid732_2",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
733,733,B07SWHLG2G,"Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, Dermatologist Tested, Fragrance Free, 16 Ounce","I have ridiculously dry and sensitive skin. Thankfully I've found certain skin products that are more skin sensitive conscious than others. This is one of those. I really like the consistency of this sensitive dry skin cream. It's very rich and thick. Gently fold the cream (before use) to make it fluffier, lighter, almost like a souffle whip. It's so easy to apply.This creamy cream is easily absorbed without leaving an oily residue. There is absolutely no fragrance either.This is a wonderful moisturizer that also happens to be sensitive to skin and fragrance free.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61GRauopZxL.jpg,https://images-na.ssl-images-amazon.com/images/I/61McwIWI8SL.jpg",dry,"dry_B07SWHLG2G_pid733_0,dry_B07SWHLG2G_pid733_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
734,734,B07SWHLG2G,"Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, Dermatologist Tested, Fragrance Free, 16 Ounce","Been using on my elbows for a week, and they are noticeably better.This is a heavy creme consistency, much thicker than lotion.  It is a little greasy upon application but is absorbed well.Very little scent.Used by a person with fairly sensitive skin and no reactions were observed.Because this is thick it is easy to transfer to small screw top container to bring with you.  A little goes a long way.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71WDw1aQFbL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ie87eflcL.jpg",dry,"dry_B07SWHLG2G_pid734_0,dry_B07SWHLG2G_pid734_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
735,735,B07SWHLG2G,"Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, Dermatologist Tested, Fragrance Free, 16 Ounce","As someone who lives in the midwest, I spend over half the year with disgustingly dry skin. So I'm always hunting for the next greatest moisturizer. This has its pros and cons. On the positive side, it is indeed incredibly moisturizing. There is no scent, and it doesn't irritate in the slightest. It is very thick and easy to apply. On the negative side, the consistency is like rubbery jello almost. Kind of weird. It absorbs quickly and well on dry areas, but I found that it didn't absorb as well in my hands - they were greasy for quite a long time after applying this. I was working at my home office desk when I first tried this, and had to go wash my hands as I was getting everything greasy!",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61TzUYPfu8L.jpg,dry,dry_B07SWHLG2G_pid735_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
736,736,B07SWHLG2G,"Amazon Brand - Solimo Ultra Moisturizing Skin Cream for Dry & Sensitive Skin, Dermatologist Tested, Fragrance Free, 16 Ounce","It's a bit ""thick"" and hard to get out which is why I gave it 4 stars instead of 5.Once you have it though, it's not greasy, it has no scent, and seems to work well. I like to keep mine in the refrigerator, it makes it very refreshing at the end of the day!",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61dRvqyoELL.jpg,https://images-na.ssl-images-amazon.com/images/I/71FKN5uDCrL.jpg,https://images-na.ssl-images-amazon.com/images/I/71mr-DpEVeL.jpg",dry,"dry_B07SWHLG2G_pid736_0,dry_B07SWHLG2G_pid736_1,dry_B07SWHLG2G_pid736_2",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
737,737,B00AHH00MO,"Gold Bond Men's Everyday Essentials Lotion, 14.5 Ounce Men's Lotion for Body and Hands","I use this stuff every day. It fixes dryness, but isn’t greasy. It’s subtle smell is great: never irritating. The bottles last a long time, and it’s very expensive elsewhere.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/718M0Q8E33L.jpg,dry,dry_B00AHH00MO_pid737_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
738,738,B00AHH00MO,"Gold Bond Men's Everyday Essentials Lotion, 14.5 Ounce Men's Lotion for Body and Hands",It’s help,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71wJeazrr+L.jpg,dry,dry_B00AHH00MO_pid738_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
739,739,B00AHH00MO,"Gold Bond Men's Everyday Essentials Lotion, 14.5 Ounce Men's Lotion for Body and Hands",The moment you use this lotion you will INSTANTLY feel your skin cells bond.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51+1+zhEHdL.jpg,dry,dry_B00AHH00MO_pid739_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
740,740,B00AHH00MO,"Gold Bond Men's Everyday Essentials Lotion, 14.5 Ounce Men's Lotion for Body and Hands",The product is great. The packaging sucked. Moisturizer leaked from both bottles.Very unhappy.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71FLtbkp4XL.jpg,dry,dry_B00AHH00MO_pid740_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
741,741,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","Happy with this product so far. I have sensitive skin prone to eczema so have tried every lotion under the sun to find something that 1) doesn't irritate, 2) provides sufficient moisture for dry winters, and 3) feels fresh/doesn't leave a sticky film. This one fits the bill; surprisingly it gives me longer lasting moisture and absorbs quicker than the bliss lemon+sage body butter I've been using. So I'd probably buy again and would recommend if you're anything like me",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61BSo1qXXOL.jpg,dry,dry_B01N20N5FA_pid741_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
742,742,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","I literally just received this about 20 minutes ago and had to write a review. Amazon prime two day free shipping, order placed 12.16 and received today, 12.18.The packaging was secure and the lotion came wrapped in the plastic and the pump was closed. Pump works, there's no damage to product. The smell really is wonderful... its easing my headache and mellowing my mood right now. It is a relaxing scent. I put it on my arms that are experiencing moderate dryness and a bit of an eczema flare up, and it was an instant soothing relief. The lotion feels great, it doesn't feel thick or greasy, absorbs well, and definitely penetrates my dry skin. At the moment, I cannot speak if there will be a lasting feeling of moisture, but I'll update this when I have used it for a few weeks.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/713uVtRRfzL.jpg,https://images-na.ssl-images-amazon.com/images/I/71C8Rkq-jTL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Ilco3fjdL.jpg,https://images-na.ssl-images-amazon.com/images/I/71pTGfGvS5L.jpg,https://images-na.ssl-images-amazon.com/images/I/71uNGmQeBeL.jpg,https://images-na.ssl-images-amazon.com/images/I/81epyotuDkL.jpg",dry,"dry_B01N20N5FA_pid742_0,dry_B01N20N5FA_pid742_1,dry_B01N20N5FA_pid742_2,dry_B01N20N5FA_pid742_3,dry_B01N20N5FA_pid742_4,dry_B01N20N5FA_pid742_5",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
743,743,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","This was my third time ordering. I was very happy with the first two bottles. The lotion was very creamy, but still light, and I loved the lavender scent. It worked well on my very dry skin without harsh chemicals. I paid the same price before as now, but for 11oz in the first two bottles. The new, smaller bottle contains 8.5 oz. The lotion is less creamy and more watery. It doesn't hydrate my skin or last long. And most disappointing of all is the smell. The lavender scent is very light and dissipates quickly.",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71zt0O4hKnL.jpg,dry,dry_B01N20N5FA_pid743_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
744,744,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","I don't know how much I've spent on so many other lotions looking for something that will soothe my dry skin and that's chemical free. Most of those lotions would contain alcohol and chemicals, or if they were natural, they'd have some fragrance that would end up irritating my skin or just be an oily mess on my skin. Now, as for this lotion, it's absolutely perfect for me! Not too greasy, no harsh chemicals or fragrances and it's completely natural! It does a very good job moisturizing my skin too! My hands were all cracked from how dry the winter season leaves my hands, and this lotion moisturized them beautifully. Great stuff!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/615eLMH-BzL.jpg,dry,dry_B01N20N5FA_pid744_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
745,745,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","I love this!! My hands would get dry and scaly from work. I’m a CNA so I’m always washing my hands, which dries them out so so bad in the winter.WELL it worked! It cleared my hands up within a DAY! Other products would make my hands feel like they’re burning but not this one. Plus, packaged very nicely to not leak or become damaged. Which is a plus!My only problem is the price. I’m a poor college student so that doesn’t help. But, this lotion is so amazing. AND it comes with a seed! Buy this lotion and you will see what it’s for :)",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71I-+RCeweL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Iqw3g62GL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ts7+Sv-FL.jpg",dry,"dry_B01N20N5FA_pid745_0,dry_B01N20N5FA_pid745_1,dry_B01N20N5FA_pid745_2",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
746,746,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","Truly Lovely Cream!  I decided tot order this cream based on all the great reviews and the fact that it's organic as well as you get a cute soapberry with it - supposedly you can heat it up (the soapberry) and use it on your skin.  All I know is I got it a few days ago and it's just so nice on my skin - I love it - and I love that it's all natural!  Although it has lavender in it, I add some essential oils to it when I put it on my skin so it's even more scented - just a bit of pepperment or rosemary gives it a bit more of refreshing feel to it.  And while it's not that large, the cream is very moisturizing and I feel a little goes a long way.  Wonderful cream!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61thgBOwjvL.jpg,https://images-na.ssl-images-amazon.com/images/I/71EYBJ0AktL.jpg",dry,"dry_B01N20N5FA_pid746_0,dry_B01N20N5FA_pid746_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
747,747,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","This moisturizer is the best! It keeps my skin feeling moisturized all day - it's great for body and hands. I've tried a bunch of natural brands on Amazon, but this one is my fave. It's non-greasy, absorbs quickly, and packed with oatmeal and cocoa butter. Love it!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51189X7EFiL.jpg,dry,dry_B01N20N5FA_pid747_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
748,748,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","First of all I have to say that I'm really impressed with the packaging of this lotion! It comes beautifully gift boxed even though it's just one item. The first thing I noticed when I looked at the bottle was that it had the easy to use pump and that it is a generously portioned 11 ounces. I glanced at the side of the bottle and WOW! It's organic, its cruelty free, it's fair trade, it's vegan, it's not greasy, it's eco-friendly, has no silicones or sulfates or even any parabens or perfumes in it. I'm in complete amazement!All natural lavender oil is used to fragrance this lotion and I am very happy with the gentle scent. I'm also enthused with the fact that I can read every single ingredient on the side of the bottle and I actually understand what I'm reading, there are no harsh chemicals in this lotion...it is derived from natural ingredients and that is very hard to find. This product was harvested and bottled in Taiwan with loving care, I appreciate that!Now on to the use of the product! I think I had already mentioned before about the gentle lavender scent of this body lotion. I immediately noticed that this particular lotion is not greasy at all but yet retains moisture in my skin all day. I'm using it in the springtime right now and I can feel a difference...that even with the warm weather it's not making me sweat excessively like most lotions would do this time of year. I also noticed that when I use most other lotions I usually have a hard time opening  items around my house after applying them...random things like door knobs, bottles, it's hard to grasp items after using a greasy lotion. This is definitely not a greasy lotion! I'm able to go about my daily routine without having to worry about ""can I get this jar of jelly open after I use this lotion?""",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71oQfFy48OL.jpg,https://images-na.ssl-images-amazon.com/images/I/81QYMiPpU4L.jpg",dry,"dry_B01N20N5FA_pid748_0,dry_B01N20N5FA_pid748_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
749,749,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","I need natural skin products without glycerin. This is a great product for it is organic, hypoallergenic, no gluten parabens, sulfates, or perfume or silicone. However, the smell is "" medicine"" like. I cannot describe it but, I assume since no perfume - this is the end result. Otherwise it is a 5 star product and will purchase again.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71BD-qjIiRL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Py3Vw7E0L.jpg",dry,"dry_B01N20N5FA_pid749_0,dry_B01N20N5FA_pid749_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
750,750,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","This Tree To Tub Lavender body lotion is very nice and would make a lovely gift.This lotion is not thick like a typical shea butter body lotion but not too thin either. It has a nice consistency.The scent is more like lavender essential order rather than flowery. I wish it was a softer, more floral smell as I don't find the essential oil smell very nice. The scent does dissipate quite quickly however.The lotion absorbs quickly without leaving a greasy feel. It leaves my skin feeling soft.The packaging is cute and very thoughtful- it comes in a box with shredded paper and 2 dried soapberries with instructions on how to use them to make your own soap.I recommend this lotion for those that like all-natural and organic spa-quality products. I would be interested in trying other products from this line.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/716zFm0Zp6L.jpg,https://images-na.ssl-images-amazon.com/images/I/71XSQ3muskL.jpg",dry,"dry_B01N20N5FA_pid750_0,dry_B01N20N5FA_pid750_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
751,751,B01N20N5FA,"Moisturizing Body Lotion for Dry Skin by Tree To Tub - pH 5.5 Balanced Sensitive Skin Lavender Lotion for Men & Women, Light, Quick Absorb, with Organic Shea Butter, Cocoa Butter 8.5 oz","I was not convinced at first, I felt like it was just like any other lotion. But after a couple uses I felt my skin become softer and supple. The lavender is not strong and doesn't linger so that could be good or bad depending on what you are looking for. The feeling is creamy and absorbs well into your skin. No residue. It is pricey 8 oz. bottle for 17$ so that might turn off some people,  but it is for a great company that supports sustainability. I will most likely purchase again.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61uo24p4FgL.jpg,https://images-na.ssl-images-amazon.com/images/I/71jRR02v8oL.jpg",dry,"dry_B01N20N5FA_pid751_0,dry_B01N20N5FA_pid751_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
752,752,B073CYHHHW,"NIVEA Vanilla and Almond Oil Infused Body Lotion, 16.9 Fl. Oz (Pack of 3)","Like this lotion especially this scent. I get vanilla scent and almond oil, every time I smell this scent make me relax and it keeps my skin moist. I will go back",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711Exovzs1L.jpg,dry,dry_B073CYHHHW_pid752_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
753,753,B073CYHHHW,"NIVEA Vanilla and Almond Oil Infused Body Lotion, 16.9 Fl. Oz (Pack of 3)",These are great and perfect for dry weather. Keeps skin soft and moisturised for a long period of time. Sad that this product arrive with broken tops  for all three bottles,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71KICehd76L.jpg,dry,dry_B073CYHHHW_pid753_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
754,754,B073CYHHHW,"NIVEA Vanilla and Almond Oil Infused Body Lotion, 16.9 Fl. Oz (Pack of 3)",This is the worst nivea product I have ever used dried up my skin.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71oiLAkdHUL.jpg,dry,dry_B073CYHHHW_pid754_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
755,755,B073CYHHHW,"NIVEA Vanilla and Almond Oil Infused Body Lotion, 16.9 Fl. Oz (Pack of 3)","I love this product! It is very moisturizing and I love the scent. . . BUT, the delivery factor, not so much. 2/3 pump spouts were broken. Luckily we can transfer the pumps from one bottle to another, but this is not how this product should be delivered! Will but again, but this is a little annoying.",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61YPHBQo4TL.jpg,dry,dry_B073CYHHHW_pid755_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
756,756,B073CYHHHW,"NIVEA Vanilla and Almond Oil Infused Body Lotion, 16.9 Fl. Oz (Pack of 3)",I love this product but Amazon has a problem!  Every single time I've ordered a lotion or shampoo or conditioner with a pump it arrives broken.  Every.  Single.  Time.  I am disgusted and will not order anything with a pumper dispenser again.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71UiRbBZHhL.jpg,dry,dry_B073CYHHHW_pid756_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
757,757,B00NV9KLXS,NIVEA Nourishing In-Shower Body Lotion - Non-Sticky For Dry to Very Dry Skin - 13.5 fl. oz. Bottle,All I have to say is YOU HAVE TO TRY IT. It's not sticky and let's my after lotion go on soooo smoothly. It also has a light scent to it.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/615cf9M2IzL.jpg,dry,dry_B00NV9KLXS_pid757_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
758,758,B00NV9KLXS,NIVEA Nourishing In-Shower Body Lotion - Non-Sticky For Dry to Very Dry Skin - 13.5 fl. oz. Bottle,I love it! I did give it 4 starts bc i hate that you have to wash it off after... but it smells great ( very light  scent ) gentle enough to use on my whole family  toddler included ! A tiny bit goes a long way! It's very hydrating .,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/619Gf90uUgL.jpg,dry,dry_B00NV9KLXS_pid758_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
759,759,B00NV9KLXS,NIVEA Nourishing In-Shower Body Lotion - Non-Sticky For Dry to Very Dry Skin - 13.5 fl. oz. Bottle,Came damaged.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81+uBQWi5IL.jpg,dry,dry_B00NV9KLXS_pid759_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
