,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
1037,1037,B001P92FMG,"Neutrogena Sport Face Oil-Free Lotion Sunscreen with Broad Spectrum SPF 70+, Sweatproof & Waterproof Active Sunscreen, 2.5 fl. oz","I have sensitive skin and felt I needed to review this product, which caused a severe rash on my neck and face that lasted 5 days. Not worth it.",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71cptFciDbL.jpg,https://images-na.ssl-images-amazon.com/images/I/71sitjdrp0L.jpg",oily,"oily_B001P92FMG_pid1037_0,oily_B001P92FMG_pid1037_1",https://www.amazon.com/Neutrogena-Oil-Free-Sunscreen-Sweatproof-Waterproof/dp/B001P92FMG/ref=sr_1_1?dchild=1&keywords=B001P92FMG&qid=1592517645&sr=8-8,https://images-na.ssl-images-amazon.com/images/I/71%2BKHdCYvsL._SL1500_.jpg
1038,1038,B001P92FMG,"Neutrogena Sport Face Oil-Free Lotion Sunscreen with Broad Spectrum SPF 70+, Sweatproof & Waterproof Active Sunscreen, 2.5 fl. oz","It took me a few times to figure out what was happening, but I realized after i last went to the pool and used this sunblock, that it gives me massive dry, red, and painful patches on my face, mostly around my mouth and on my chin and makes me look like I have a bright red goatee. It happened right before I had my license renewed last time, so I have this lovely picture of me with a bright red circle with open scabs around my mouth for the next ten years until time to renew again. I have used various sunblocks before, and have never had this problem with anything other than Neutrogena. Their facewashes do similar things, but not nearly as bad, and i have never in my life had problems with sensitive skin. But this stuff is just so harsh. It is terrible.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51RW7fCQE4L.jpg,oily,oily_B001P92FMG_pid1038_0,https://www.amazon.com/Neutrogena-Oil-Free-Sunscreen-Sweatproof-Waterproof/dp/B001P92FMG/ref=sr_1_1?dchild=1&keywords=B001P92FMG&qid=1592517645&sr=8-9,https://images-na.ssl-images-amazon.com/images/I/71%2BKHdCYvsL._SL1500_.jpg
1039,1039,B001P92FMG,"Neutrogena Sport Face Oil-Free Lotion Sunscreen with Broad Spectrum SPF 70+, Sweatproof & Waterproof Active Sunscreen, 2.5 fl. oz",I LOVED THIS SUNSCREEN...but...I had an allergic reaction to it. I put it on my face and neck in the morning and after sweating (where it did run into my eyes) my neck broke out in a rash and the skin around my eyes started to itch. I was so excited to use it and the feel of it felt great when applying it. But unfortunately my somewhat sensitive skin didn’t agree.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71fSyrdCnBL.jpg,oily,oily_B001P92FMG_pid1039_0,https://www.amazon.com/Neutrogena-Oil-Free-Sunscreen-Sweatproof-Waterproof/dp/B001P92FMG/ref=sr_1_1?dchild=1&keywords=B001P92FMG&qid=1592517645&sr=8-10,https://images-na.ssl-images-amazon.com/images/I/71%2BKHdCYvsL._SL1500_.jpg
1040,1040,B001P92FMG,"Neutrogena Sport Face Oil-Free Lotion Sunscreen with Broad Spectrum SPF 70+, Sweatproof & Waterproof Active Sunscreen, 2.5 fl. oz",I love this stuff and it works great but one of mine exploded in the box during shipping.  Maybe try not to put heavy items of top of these tubes when packing.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/7182zyv+nEL.jpg,oily,oily_B001P92FMG_pid1040_0,https://www.amazon.com/Neutrogena-Oil-Free-Sunscreen-Sweatproof-Waterproof/dp/B001P92FMG/ref=sr_1_1?dchild=1&keywords=B001P92FMG&qid=1592517645&sr=8-11,https://images-na.ssl-images-amazon.com/images/I/71%2BKHdCYvsL._SL1500_.jpg
1041,1041,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I bought this due to my past acne regime not working. I’ve always had normal skin, which gave me the ability to pretty much use any product without breaking me out or causing irritation. However, after having my son I noticed a change in my skin. A lot of my acne is along my jawline, which could be due to hormonal changes. Once I bought this cleanser and paired it with the moisturizer, my skin was seeing results. These photos are within a few days of using the products. I’m glad I switched up my routine and gave these products a chance. My acne is slowly but surely clearing up!!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Iaa+1QFlL.jpg,oily,oily_B00U1YCRD8_pid1041_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1042,1042,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,It lasts FOREVER! My pimples and blackheads are at a MINIMUM. I haven't seen any pimples on my face in weeks. It is unscented so its perfect for sensitive skin.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61BEognI-8L.jpg,oily,oily_B00U1YCRD8_pid1042_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1043,1043,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"To make the long story short, this is great for dry, sensitive skin, and it really helps clear acne!Full review:I've had acne since I was 10, and back in the summer of 2016, I was prescribed birth control and a few months of Retin-A cream. Retin-A cream can be really harsh, so I initially only used it for my body acne and not my face. Eventually I started using a tiny amount a few times a week to help my remaining facial acne as the birth control continued to clear it and to help smooth some wrinkles and maybe fade my acne scars. However, I was still using St. Ives apricot scrub with salicylic acid and some roc retinol cream a few nights a week also. Add in some time in the sun with no sunblock, and I ended up with a terribly burned face. This, along with the dryness from a Colorado fall/early winter made my skin extremely dry and painful. I couldn't even apply moisturizer without it burning. Needless to say, I had to stop using any face wash. The dryness also started to make my skin break out, and I couldn't treat it with anything. After desperately googling remedies for my dry skin and forming acne, I started using a mixture of tea tree, argan, jojoba, rose hip, and sometimes castor oil on my face along with frequent honey masks. This fixed my dry skin, which store bought moisturizers for extremely dry skin couldn't do, but I still had terrible acne, like the worst I've ever had in my life. I started using a bar of Cerave moisturizing soap because it was on clearance at walmart for like $1 and I'd heard of people using it for acne. This helped to make my face feel cleaner, but it didn't really help my acne. I knew I needed something that could exfoliate my skin, but there was no way I was going to use something as harsh as the St. Ives scrub again. I decided to try this because I did like the Cerave bar soap even though it didn't help my acne, and this has at least some salycilic acid for exfoliation. When I first used it, I didn't think it was really going to help my acne because the consistency is so smooth and it doesn't seem like it could really exfoliate. However, after 1-2 weeks, I started to notice my skin clearing up. Slowly but surely, this face wash helped to almost completely clear my skin. I had also started taking my birth control more regularly, added a probiotic supplement, and started using vitamin c on my face, so I can't say this is the only thing that helped my acne, but it certainly contributed a lot. I also eventually started using an electric face brush to help exfoliate, and I think that could've helped. I still get acne around my period, and because I'm a college senior, so I'm always super stressed, don't get enough sleep, and don't always eat right. Also, you can't tell from the pictures, but I have quite a few blackheads on my nose. The face wash has helped clear some of those and make them smaller, but I have yet to find a product that actually completely gets rid of them, and I've tried many. Even with the blackheads, my skin is so much better now. This face wash saved my skin, and I think it's worth every penny!Pictures:Picture 1- The right side is a picture from February 14, 2017 without any makeup after starting my oil treatment. The left side is from April 7, 2017 with makeup, but you can still see how awful my skin was. I didn't start using the face wash until around the end of April.Picture 2- The left part is from July 7, 2017, and the two on the right are both from July 17, 2017. I am wearing makeup in all of these pictures, but you can tell that my skin had improved significantly. Few pimples, but lots of acne scars from the breakout.Picture 3- Both were taken August 21, 2017 with make up. Once again you can see I don't have many pimples, just terrible acne scars.Picture 4- The left part was taken December 12, 2017. I was testing a BB cream, so it is cover the bottom half of my face, but you can see that my skin looks pretty clear. The top right side was taken December 13 with the BB cream on my entire face. The bottom right picture was taken today with no makeup. As I said previously, I still get pimples from stress and periods, but they are usually small and mild instead of the giant lumps I was getting before, and they go away really quickly using cosrx pimple patches (definitely check those out) and vitamin c serum. Also, please note that I do have freckles, so most of the spots on my face are just freckles or dark marks from old acne I am still trying to get rid of. Sorry for the long review, and all the pictures with makeup (I didn't take many without makeup when my skin was that bad), but I hope it helped!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61-h08fC8aL.jpg,https://images-na.ssl-images-amazon.com/images/I/61IWPqbv+OL.jpg,https://images-na.ssl-images-amazon.com/images/I/61kir8eR3lL.jpg,https://images-na.ssl-images-amazon.com/images/I/61p72FQahFL.jpg",oily,"oily_B00U1YCRD8_pid1043_0,oily_B00U1YCRD8_pid1043_1,oily_B00U1YCRD8_pid1043_2,oily_B00U1YCRD8_pid1043_3",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-3,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1044,1044,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I don’t know what happened but when I opened the package, the bottle was covered in some slimy residue. I’m not sure if it was from the bottle or not. It feels nasty and I don’t know where the red stuff came from either.UPDATE:They sent me a new one that was in perfect condition. I’ve been using it for months now and it has not caused any issues for me. I have sensitive, dry/combination and tend to get these white bumps all over my face. I think they’re due to my pores getting clogged. I’ve tried so many high end facial cleansers that promises “clear skin” but they have either broken me out or been ineffective. This product however, cleared up my skin and it’s budget friendly.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/714eFypPrIL.jpg,https://images-na.ssl-images-amazon.com/images/I/717DtQdIMvL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nvD7LoqKL.jpg",oily,"oily_B00U1YCRD8_pid1044_0,oily_B00U1YCRD8_pid1044_1,oily_B00U1YCRD8_pid1044_2",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-4,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1045,1045,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I received this product today and I was so excited! Unfortunately, after I rinsed my face I was shocked! My face was puffy and red. Disappointed to see my money go down the drain with a product I can’t use.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71PS7NvqFoL.jpg,oily,oily_B00U1YCRD8_pid1045_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-5,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1046,1046,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"Really loving it so far, only been three days and my skins appearance is already improving ! If you don’t use a salicylic acid or BHA exfoliant currently, beware, it will cause an initial skin purge. But my skin feels so soft. First photo is my skin before using it, and second photo is TWO days of using the product. Truly combines everything you need in skincare; Vitamin D, Hylauronic acid, and a soft salicylic acid!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71eJOPJ6Y5L.jpg,https://images-na.ssl-images-amazon.com/images/I/81tsOEe8pvL.jpg",oily,"oily_B00U1YCRD8_pid1046_0,oily_B00U1YCRD8_pid1046_1",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-6,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1047,1047,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I’ve been working to combat my T-zone acne for several of years now. This has been a game changer for me; As before my skin was inflamed (red and the pores left open and exposed to crap in the air) 24/7. And I’ve gone through a lot of other brands to try to treat it! It’s been 1 week since I’ve been using this: twice daily and using with the SA cream! I’m posting the “before and after” photo so the photo can speak for itself! Again, this is only 7 days between photos, so it’s still in progress but I already love it! From my experience, the SA wash and cream causes a *very mild* “burning” sensation or itch but I has to be patient. It wasn’t too bothersome and it became better over time for me. The results are paying off for me so I will continue using! There are no smell that I can pick up on this and it feels clean! The SA cream if you use after the wash is thick but I use it sparingly. Good luck to you guys. My skin was complicated and I hope it works for you guys like it did for me.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61PIfa9tCRL.jpg,oily,oily_B00U1YCRD8_pid1047_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-7,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1048,1048,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,It’s bugging me out on how well this product is working on my skin. I’m only one week into using it and my skin looks amazing. I have textured skin and always break out especially on my cheeks and recently ALL over my forehead with skin bumps. First time in a LONG time that it looks so clear. I’m shocked lol i know it has to be this product paired up with the SA lotion because once i started using it my skin cleared up. i don’t understand! I literally have been trying it all. I get nervous when i try new products because i never m ow how my skin reacts but this is BOMB. Worth a try.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51i9hlJ2-dL.jpg,oily,oily_B00U1YCRD8_pid1048_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-8,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1049,1049,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"This is not what I expected but I do understand you do not make the product. It's to greasy or oily for me. I like a lotion that is smooth and not having to stand in once place until it dries after applying to my skin. I thought it was this lotion for Extremly Dry skin. If you have this type I would reorder, just send me the link, my dermatologist recommended that I get the one that's in the photo I sent. Thanks",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Y92NemHBL.jpg,oily,oily_B00U1YCRD8_pid1049_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-9,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1050,1050,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,I purchased this after watching Dr Dray review this product on YouTube and I’m so happy I took her advice. This is great for acne prone skin and also combination/oily or oily skin. This works as a gentle exfoliant and it’s fragrance free which is great for sensitive skin.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71pPJrqdrxL.jpg,https://images-na.ssl-images-amazon.com/images/I/81yKQCkTWxL.jpg",oily,"oily_B00U1YCRD8_pid1050_0,oily_B00U1YCRD8_pid1050_1",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-10,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1051,1051,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I am VERY allergic to coconut and have very bad eczema and struggle to find products without coconut, I have to read labels very carefully. I found this product and the description mentions no ingredients with coconut, so I was very excited to try it. I received it and the second ingredient is “cocamidopropyl” which is coconut. So, another product I can’t use, more of my life I can’t get help with my skin.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71iYCy6cCUL.jpg,oily,oily_B00U1YCRD8_pid1051_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-11,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1052,1052,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I actually really like this cleanser, and love most all CeraVe products. It’s great for keeping acne at bay or treating breakouts and does not make your skin feel dry. Took one star away because it came significantly less full than expected for a new bottle. Not sure what that’s about. Disappointing",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61KBJy7TeIL.jpg,https://images-na.ssl-images-amazon.com/images/I/61dBwrCxNfL.jpg",oily,"oily_B00U1YCRD8_pid1052_0,oily_B00U1YCRD8_pid1052_1",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-12,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1053,1053,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"Great product but I don’t recommend buying it from here. Just get it at your local store. They clearly don’t know how to ship skincare products. Mine came in the bubble envelope and when I opened it product was everywhere and the pump is defective. When I push down on the pump it doesn’t come back up, I have to pull it up.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71FdcxmwiwL.jpg,oily,oily_B00U1YCRD8_pid1053_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-13,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1054,1054,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I wasn't sure how to rate this product. It felt amazing, first a gel then foam, and I love that it's unscented, but it did nothing for my acne. I have extremely troubled hormonal skin.",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/611BkE+3itL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Alv7hkSGL.jpg",oily,"oily_B00U1YCRD8_pid1054_0,oily_B00U1YCRD8_pid1054_1",https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-14,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1055,1055,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"I struggled with acne for years before using this product . I saw results within a week. I use it twice a day and it has worked wonders. my face is never tight or dry after washing my face with this cleanser . It’s fragrance free, gentle, and exfoliating. I would recommend to anyone with acne!  (Mine is halfway empty because I’ve used for about a month now)",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61pgmrLwvWL.jpg,oily,oily_B00U1YCRD8_pid1055_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-15,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1056,1056,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,"Love this facial cleanser, on my 3rd bottle. My review is based on the bad packaging. The top was not tight & dripped in the box, I lost about an inch of product. I’ve purchased face cleansers before but they were always secured around the neck with tape. Not this time, pretty disappointed. Next time I’ll just go to target.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51bKRU7JxCL.jpg,oily,oily_B00U1YCRD8_pid1056_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-16,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1057,1057,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,Just as advertised.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71IDM6cEIXL.jpg,oily,oily_B00U1YCRD8_pid1057_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-17,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1058,1058,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,I didn’t use this yet but it worked wonders for my friend. Packaged well and no damage,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81KplnZwsJL.jpg,oily,oily_B00U1YCRD8_pid1058_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-18,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1059,1059,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,Had a little spill in the box but overall great product!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/614fNl4d1JL.jpg,oily,oily_B00U1YCRD8_pid1059_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-19,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1060,1060,B00U1YCRD8,CeraVe Salicylic Acid Cleanser | 8 Ounce | Renewing Exfoliating Face Wash with Vitamin D for Rough and Bumpy Skin | Fragrance Free,Was exited to try this cleanser but bottle arrived open. No protective seal on it.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71GPRQe4+dL.jpg,oily,oily_B00U1YCRD8_pid1060_0,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B00U1YCRD8/ref=sr_1_1?dchild=1&keywords=B00U1YCRD8&qid=1592517739&sr=8-20,https://images-na.ssl-images-amazon.com/images/I/51yzRoBWt%2BL._SL1000_.jpg
1061,1061,B003QXZWYW,"La Roche-Posay Lipikar Balm AP+ Intense Repair Body Cream for Extra Dry Skin & Sensitive Skin, Body Moisturizer to Hydrate & Soothe, Dermatologist Recommended, Fragrance-Free.",The photos are of my 10 year old's hands after only 4 uses of Lipikar. He has eczema and I have spent so much time and money trying everything I could to treat his hands. I never got these kinds of results with any other products.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/619y12LYoJL.jpg,oily,oily_B003QXZWYW_pid1061_0,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=sr_1_1?dchild=1&keywords=B003QXZWYW&qid=1592517762&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/612PTQuci8L._SX522_.jpg
1062,1062,B003QXZWYW,"La Roche-Posay Lipikar Balm AP+ Intense Repair Body Cream for Extra Dry Skin & Sensitive Skin, Body Moisturizer to Hydrate & Soothe, Dermatologist Recommended, Fragrance-Free.",The old formula (top row in the picture) used to be my number one five star body lotion selling about $39.90. I kept all the old bottles just because one day I will cut it open and dig out the remaining ones that couldn’t get pumped out.I didn’t quite like the current formula but it costs 50% lesser ($19.90). It’s also 50% less effective. I used to buy three bottles of the old formula per year and now I have to buy 3 bottles in half year for the new formula.What can I say? I’m not so happy about the discontinue; but I haven’t found another replacement either. It does work for me but now I have to apply more of it to make up the inefficiency. My skin is quite demanding when it comes to body moisturizer.The price drop is good for new customer who wants to try it out and not have dramatic dry skin.But for old customer is a turn off. So giving it one star less.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71zj9dSxuhL.jpg,oily,oily_B003QXZWYW_pid1062_0,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=sr_1_1?dchild=1&keywords=B003QXZWYW&qid=1592517762&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/612PTQuci8L._SX522_.jpg
1063,1063,B003QXZWYW,"La Roche-Posay Lipikar Balm AP+ Intense Repair Body Cream for Extra Dry Skin & Sensitive Skin, Body Moisturizer to Hydrate & Soothe, Dermatologist Recommended, Fragrance-Free.",This bottle came without the top. It was not in the box either. So essentially it was shipped in this condition. So now I have to take time out of my day to return it and wait for the replacement.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61lrECoHB6L.jpg,oily,oily_B003QXZWYW_pid1063_0,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=sr_1_1?dchild=1&keywords=B003QXZWYW&qid=1592517762&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/612PTQuci8L._SX522_.jpg
1064,1064,B003QXZWYW,"La Roche-Posay Lipikar Balm AP+ Intense Repair Body Cream for Extra Dry Skin & Sensitive Skin, Body Moisturizer to Hydrate & Soothe, Dermatologist Recommended, Fragrance-Free.",Great moisturizer! I’ve got dry skin patches on my face and hands that I use this for. It coats and protects. As someone with extremely sensitive skin this is one of very few that doesn’t cause a rash. It is a little heavy to wear under makeup so use it sparingly if you plan on wearing under makeup. Fragrance free.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71tKWPUKkFL.jpg,oily,oily_B003QXZWYW_pid1064_0,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=sr_1_1?dchild=1&keywords=B003QXZWYW&qid=1592517762&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/612PTQuci8L._SX522_.jpg
