,pid,ASIN,product_name,review,rating,img_link
1280,1280,B00V7VNA2Q,"Venusia Max Intensive Moisturizing Cream For Dry Skin To Very Dry Skin, 150 g",Got a different product which is looks completely different. Please see the images posted on the same.,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/619cTVLSxzL.jpg,https://images-na.ssl-images-amazon.com/images/I/71H0mv6gQYL.jpg"
1281,1281,B00V7VNA2Q,"Venusia Max Intensive Moisturizing Cream For Dry Skin To Very Dry Skin, 150 g",My dermatologist recommended me this cream as i had extremely dry skin. It is the besttt moisturizer even if you have extremely dry and ruptured skin. The only con is that it is extremely sticky and you cannot do any work after applying it as it is very creamy and sticky but an excellent moisturizer. It heals quite soon.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61MCyaxalCL.jpg
1282,1282,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",To bad packaging it's totally waisted does not closed properly and cream are fall in the box or packaging,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71fNZG3hsuL.jpg
1283,1283,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",I received my package today in a completely damaged condition with the cream oozing out in the entire package and also all the other products in the package have got sticky cream on them damaging all the other items as well. A truly horrifying experience,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Pj5wbIZFL.jpg
1284,1284,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml","Its half empty .The lotion bottle was not full ,it seems its already used by someone.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61+M4+wCNYL.jpg
1285,1285,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",A nongreasy lotion with mild sweet aroma. After absorbing skin looks smooth but nonoily. According to my opinion it is a good lotion for summer.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71-r9xrcAnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Re4BqdPSL.jpg"
1286,1286,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",Genuine product receive.. Excellent fragrance.. And frankly speaking got it very best price Rs. 189 with prime member.. Non prime member price 202 which is also best price.. Because in bottle mention 270 so in local store hardly you can get is 240.so go for it..,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/716RbxdPJ+L.jpg,https://images-na.ssl-images-amazon.com/images/I/71pY8GhQ37L.jpg"
1287,1287,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml","Delivered before delivery date ,Well packed ,Moisturizer is outstanding .. long lasting tick and nonsticky with good fragrance will buy again next winter this year I purchase 2 bottle of 300ml",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71CNXmueJ6L.jpg,https://images-na.ssl-images-amazon.com/images/I/71hu45tqu7L.jpg"
1288,1288,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml","excellent body lotion got it in amazon pay offermilky smells,very smooth ,consume less lotion protect more to skin",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61F1c38+SzL.jpg,https://images-na.ssl-images-amazon.com/images/I/61iQdr++Y9L.jpg"
1289,1289,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",I received my package today in a completely damaged condition with the cream oozing out in the entire package.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/519R-U5EesL.jpg
1290,1290,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",I bought in great indian sale in 158 rsAnd packaging was too goodThey take 1 week to deliver at my home idk why bt too good item,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ZaqA9RtxL.jpg
1291,1291,B01ER404A0,"Pond's Triple Vitamin Moisturising Body Lotion, 300ml",Best Moisturizer...Small quantity is applying skin long lasting effect,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61+4UAuMxoL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Ko+-7W22L.jpg,https://images-na.ssl-images-amazon.com/images/I/81OpcgvcXEL.jpg"
1292,1292,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g","Got it for 274 in flash sale. The package arrived on time, and nicely bubble wrapped. Very impressed! Coming to the product, it has a pleasant smell, and does its job, add to the fact that it's very pocket friendly with most other competing brands crossing 400 for spf 50. Will purchase again.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71uBfGfXPLL.jpg
1293,1293,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g",This is my second buy. And I am in absolutely love with this product..this is a such a low-priced suncreeen cream! Affordable and works fine.. it is cream based but I have a sensitive combination skin and most of the products don't suit me .. so I was worried about that.  But this blends well in skin and it's not sticky. There was no breakout and my skin was great even after a day long trip..The only problem with this product is that it's price varies from high to low range ! I got it in 200 rupees!! Which was a steal ! Happy me .I ll buy this again definitely. Thanks Amazon! 😇,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/619D0u0ru-L.jpg
1294,1294,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g",A bit different quality and more greesy product received. Very disappointed,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/518Iy+C5JFL.jpg
1295,1295,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g",The vlcc spf50 sunscream is amazing exprience and it's adsorbing in 2 to 3 min.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71o3T-TElwL.jpg
1296,1296,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g",Recieved damage product,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71WSltkuS4L.jpg
1297,1297,B079KDHC3C,"VLCC De Tan Sunscreen Gel Creme, SPF 50, 100g",Best for oily and combination skin,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ndMX-NntL.jpg
1298,1298,B08251PK69,"WOW Skin Science UV Water Transparent Sunscreen Spray SPF 30 - with Raspberry Extract, Carrot Seed Extract, Avocado Oil - No Parabens, Silicones, Mineral Oil, Oxide, Color & Benzophenone - 100mL","Summers are quite near and I keep travelling often so I bought this one .. It is spf 30 with vitamin e and enriched with carrot , raspberry and avocado extracts which are all natural. I spray it 30 min before stepping out in sun , it absorbs well in my skin and given protection for 3 to 4 hours. Easy to carry so take it in travel with me . I reapply after 4 hours. Sls , paraben free product so safe to useCost wise ok for given quantity",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61OlLMYDu5L.jpg
1299,1299,B08251PK69,"WOW Skin Science UV Water Transparent Sunscreen Spray SPF 30 - with Raspberry Extract, Carrot Seed Extract, Avocado Oil - No Parabens, Silicones, Mineral Oil, Oxide, Color & Benzophenone - 100mL",it is very interesting concept and bottle. The sunscreen also has a very mild texture but it’s coverage is quite impressive. most distinct feature of it is it’s non oily quality which i absolutely love. this sun screen protects my skin while basking in sun during winters and makeup can be applied over it without any problem.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51xqE3IBtoL.jpg
1300,1300,B08251PK69,"WOW Skin Science UV Water Transparent Sunscreen Spray SPF 30 - with Raspberry Extract, Carrot Seed Extract, Avocado Oil - No Parabens, Silicones, Mineral Oil, Oxide, Color & Benzophenone - 100mL",I have time seen a Sunscreen spray. I was very excited to try this. Spf 30 and protect skin from harmful UVA and UVB rays. It free from harmful chemicals. We can even spray it over our makeup without spoiling the makeup. Smells nice.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61OpDdw5L2L.jpg,https://images-na.ssl-images-amazon.com/images/I/71osmjC2syL.jpg"
1301,1301,B08251PK69,"WOW Skin Science UV Water Transparent Sunscreen Spray SPF 30 - with Raspberry Extract, Carrot Seed Extract, Avocado Oil - No Parabens, Silicones, Mineral Oil, Oxide, Color & Benzophenone - 100mL",Really nice... Easy to carry. Travel friendly packaging and non oily. I think it is great for oily skin and you can apply it anywhere anytime.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71-M85twXFL.jpg,https://images-na.ssl-images-amazon.com/images/I/719FElR3+2L.jpg"
1302,1302,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml","I am using this moisturizer from last 5 years and I must say it is the most effective moisturizer I've tried till date. It is water based and feels very light on skin . Though your skin may feel sweaty sometimes after applying it but it does not clog pores or cause breakouts.  It's more than good, even perfect for oily and combination skin but all the ones with dry skin , stay away from it, as it does not provide that much hydration for your super dry skin.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ZfbpUKy-L.jpg
1303,1303,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml","I lovee this product. It works best for my oily skin. i got it for 275 rs, its a must buy as it gives no oily feeling after application & get Quickly absorb into the skin.• I am currently on my 3 rd bottle and it has never gave me any break outs.• and even though I try other creams now and then, I always come back to this one.• perfect hydration for that soft and supple skin minus the greasiness.• Just one single point that it has paraben, but it’s really difficult to get chemical-free products (aroma magic have CHEMICAL & PARA BEAN FREE products ).",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/41S68vDAyBL.jpg,https://images-na.ssl-images-amazon.com/images/I/51sZS9OFaXL.jpg"
1304,1304,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml",A very nice product and it smells very nice...👌,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71p2-9NAv1L.jpg,https://images-na.ssl-images-amazon.com/images/I/71zxNMFpUuL.jpg,https://images-na.ssl-images-amazon.com/images/I/81Xf-l5v8eL.jpg"
1305,1305,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml",Nice Product / Thnx Amazon for quick delivery & Latest product delivery,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/618zWFO2Y5L.jpg,https://images-na.ssl-images-amazon.com/images/I/71YFPwLxcaL.jpg"
1306,1306,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml",Nice prodect.👍👍,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Qrcv48xFL.jpg
1307,1307,B00C2P6YC4,"Lotus Herbals Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturiser, 170ml",Very difficult use without cap,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/712CU5FSh+L.jpg
1308,1308,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","It's good to have the whole set (package) of 3 item containing the Facewash, Radiance cream & the Toner. There are variety of range in which I chose to get the Vitamin C range!The Radiance Cream is an excellent cream that works well on pigmented skin and dark spots. Reduces them with daily use. It also prevents skin from tanning but not for a longer period. It can be used once or twice according to the need, in morning and before going to the bed!Effective in Combo!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71yHQAjT1sL.jpg
1309,1309,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","The tube has 10% cream and 90% air. Such a popular brand and such a disgusting way of fooling people. Deserves a negative star. It's definitely not suitable for acne prone skin, gives breakouts within two days.UpdateApart from the quantity, it does work. I didn't see instant magic, but there is a change in the complexion. My stubborn spots have lightened a bit. Wish, the quantity is more. Increasing the 🌟 from one to three. The initial purging went away within a week.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71xu0JyeWjL.jpg
1310,1310,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","'Re'equil® Skin Radiance Cream' is one of the very few skincare products around which genuinely works. My sister has been using this cream regularly for a couple of weeks now, and she is quite pleased with this product.I bought this cream for Rs.490, and it got delivered to my house on time inside a well-sealed packet.I have abridged my review under the following points:POSITIVES:• With regular use, this cream genuinely reduces hyperpigmentations of the skin (dark spots, old acne scars, sunburn, etc.).• Being a non-comedogenic product, it doesn't block the pores of the skin and eventually prevents the formation of blackheads and acne.• It contains Pterostilbene, an effective stilbenoid, enriched in antioxidant and has proven anti-inflammatory properties.• This cream evens the skin tone and enhances the glow.• It has a soothing musky fragrance.• Both men and women can use this cream.NEGATIVES:• The quantity of the cream (30 Gram) is not enough for a month's use. The manufacturer should market this product at least with a 50 Gram tube.DOSAGE:Apply twice daily for at least 6 - 8 Weeks.I would strongly recommend this product to my fellow shoppers. The price may seem slightly on the higher side, but it's worth the money.Happy shopping.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51ajsbCN6aL.jpg,https://images-na.ssl-images-amazon.com/images/I/51brDV35gZL.jpg,https://images-na.ssl-images-amazon.com/images/I/611-BcUOhLL.jpg,https://images-na.ssl-images-amazon.com/images/I/61L7lWwGPjL.jpg,https://images-na.ssl-images-amazon.com/images/I/61huuB+sbyL.jpg,https://images-na.ssl-images-amazon.com/images/I/61n743pDIqL.jpg,https://images-na.ssl-images-amazon.com/images/I/61oilffz8iL.jpg"
1311,1311,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","I bought this cream a few days ago alongwith the pitstop gel from the same range and I've been using these products consistently morning and night. I noticed a drastic change in my acne scars, they went from full on red to light pink which is huge for me looking at the fact that my stubborn marks barely fade with any cream or topical treatment. The ingredients in this cream are great which is why I think it's working amazing on reducing acne scars and dark spots. Totally recommend it",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61BRASHjYcL.jpg
1312,1312,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",In past I have used lots of anti aging cream for dark circles but the result was not long lasting .My friend suggested me to use this cream and the result you could see within the next day. Scent is good and total product is worth value for money.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/8112GDr3HlL.jpg,https://images-na.ssl-images-amazon.com/images/I/81Iq4uhBroL.jpg,https://images-na.ssl-images-amazon.com/images/I/81XJcMqvjcL.jpg,https://images-na.ssl-images-amazon.com/images/I/81x2brAk4WL.jpg"
1313,1313,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",I was bit confused whether to pick this creme but I am so glad I picked it.  This creme really absorbs in skin and make by skin brightened and clear. It's gels so well that it seems I have not applied anything. I used it daily from past two weeks and my skin does feel the difference in terms of tone as well as texture.  It's great product and value for money,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61yZiMiLYaL.jpg
1314,1314,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",There couldn't be a better radiance cream!Working in sun has made my skin tone uneven. I used other creams to even it but they worsened  my face. Then I came across this skin radiance cream by Re'equil and I noticed the difference in a few weeks. It has never been more even and free of the spots and blemishes.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71KkUYSsZjL.jpg
1315,1315,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","I'm writing this review after using it for three orfour months and I'vebeen using these products consistently morningand night. I noticed a drastic change in my acnescars, they went from full on red to light pinkwhich is huge for me looking at the fact that mystubborn marks barely fade with any cream ortopical treatment. The ingredients in this creamare great which is why I think it's workingamazing on reducing acne scars and dark spots.Totally recommend it",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71K-r1RQZuL.jpg
1316,1316,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",This is the best skin radience Cream ever.Unprotected sun exposure or insufficient sun protection is one of the leading causes of disturbance in melanin production.Goodness of cream does the job properly and effectively.😍♥️Omg i love it's effect and you should try it too ♥️♥️👌 And it lasts for a long time. Oil free and fair looking and very soothing. Special vitamin complex to give healthier skin look.Continues usage of this cream gives fair look and removes the blemishes and dark spots😍👌Such disturbance leads to uneven skin tone resulting in hyperpigmentation or dark spots. But continuous usage of this Cream can benefit and improve alot.Finally it has an amazing effect I use once in a day and it has amazing effects.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71ieEVC+hZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71s20ixNjuL.jpg"
1317,1317,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",This is an incredible cream and I’m so glad I purchased it! It is perfect for my dry skin and works wonders as a moisturiser. It gets easily absorbed and leaves no shiny residue. My face remains moisturised all day and doesn’t get dry. The packaging is also convenient to carry anywhere. Happy with the purchase!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/718qaGf9BrL.jpg
1318,1318,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",This product is one of a kind. Its soo soo suitable for my skin. The texture is smooth and it is sulphate and paraben free. I am so in love with this product. Using it since a while now and i have seen visible changes in my skin,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gmIlO81OL.jpg
1319,1319,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","This skin radiance cream is suitable for all the skin types. It provides sun protection, hydrates, helps in reducing dark spots, age spots and so many benefits. My mom is having few pigmentation spots on her face and trust me it has works wonders on it, haven't completely gone but it has become much lighter. I am having few dark circles near my eye area and yes I have been seeing that it's working well on my skin as well. It's light and non greasy.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71m-ILMkEAL.jpg
1320,1320,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",This cream is amazing as it helps to remove my face scars and dark spots.I really love that product by using it first week.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/713Bq0V95WL.jpg,https://images-na.ssl-images-amazon.com/images/I/81sjMqQ27-L.jpg"
1321,1321,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",It evens out my skin tone. Love how it boosts radiance and improves my skin texture. My skin feels smoother as compared to earlier. My skin is acne prone. It  or my skin from acne spots.It rejuvenates my skin and my skin feels smooth. Totally satisfied with the results.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/713r-Q5Xp4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71nRsvr6uBL.jpg"
1322,1322,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","I have a combined skyin type. I mostly look out for a cream which can do multipurpose tasks. something that can hydrate my skin but doesnt clog it, something that have anti- aging properties and is dermatologically tested. I am so happy with re'equil skin radiance cream because this is the first cost effective cream in this range. Definitely recommending it to everyone.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61MiHpEhOxL.jpg
1323,1323,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",It's not worthy for 5 star at all. I used it for 3 three weeks but nothing changed. It feels like a normal cream nothing special as per it's cost. Waste of money...,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Pbl98ZTNL.jpg
1324,1324,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",I had lot of uneven tone mostly because of the acne problems & also because of sunlight.Been using this product for 3 weeks now.  This is good.  After a cleaning with face wash and I use this for 2 times a day and the results are quite good for beginning weeks.Also the packing and delivery time was quite early.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81ql3nPb1YL.jpg
1325,1325,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",It makes my skin soft and shiny.My scars are reduced with in 4 days of use. The texture of the cream is smooth and non greasy. I use it as night cream. I just love this product. Chemical free is the added advantage.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Gq5BR7lnL.jpg
1326,1326,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",Radiance creamFrom many days I was trying to get rid of dark spots and finally I found some good product that actually works.. It shows its effects within a week.. Give it a shot.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ViEiEvjpL.jpg
1327,1327,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","The radiance cream is soo great. The scent isn’t disturbing at all , after applying it doesn’t feel that you applied it on your skin.The skin feels hydrated as well. The product starts to results( Very lightly but it does)Recommend this productAt this price it’s definitely great.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71IS-amU0uL.jpg,https://images-na.ssl-images-amazon.com/images/I/71pcb+9o0uL.jpg,https://images-na.ssl-images-amazon.com/images/I/71vmT7jat8L.jpg"
1328,1328,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","An amazing product by Re'equil, it adds a natural shine to your skin and keeps your skin moisturized at the same time doesn't make it oily. In Love with the product. A must have for people with sensitive skin like mine. Easy to use and easy to carry. It has a very mild fragrance.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61vqb4IdeoL.jpg
1329,1329,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","The reason why i opt this product is for my pigmentation,a month back i went for holiday due to my skin got detan & pigmented,i used this cream ,its results are quiet satisfied,so its a good recommendation for those who are fighting with hyper pigmentation or acne or detaning.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61IjgGOngzL.jpg,https://images-na.ssl-images-amazon.com/images/I/61gb9Q8AvkL.jpg"
1330,1330,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",This is very good skin radiance cream.I m problem dark spott.My friend suggested me this one.So I m order this.And I m using 3 days its good.So I m fully satisfied this.If you  looking that type cream must buy this one.Thanks for amazon,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/615vddnBV8L.jpg,https://images-na.ssl-images-amazon.com/images/I/61FfNV5J2HL.jpg,https://images-na.ssl-images-amazon.com/images/I/71qP6j3YCnL.jpg"
1331,1331,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g",I was highly annoyed by these stubborn dark spots and acne scares but after using this skin radiance cream i could see the difference it worked well for me and am highly satisfied with it effect. It also has a great smell that don't annoy you like other derma creams do and thats a great think about it.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61AnpIp3lIL.jpg,https://images-na.ssl-images-amazon.com/images/I/71FImEpTbrL.jpg,https://images-na.ssl-images-amazon.com/images/I/71lYpvm2bcL.jpg"
1332,1332,B07PXLFGX7,"RE' EQUIL Skin Radiance Cream that helps in reducing hyper pigmentation, dark spots, age spots, melasma - 30g","I've been using this product for 3 weeks now, and I don't see much difference in the dark spots on my face. It dries up the sensitive parts of my face( around my nose and lips). However, it smells good",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71SuMlgo9yL.jpg
1333,1333,B00HVVYTJY,"Fair & Lovely Advanced Multi Vitamin Face Cream, 80g",Not ordar saim anthr give I want to change,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/818OcNqrUwL.jpg
1334,1334,B00HVVYTJY,"Fair & Lovely Advanced Multi Vitamin Face Cream, 80g",15/5/2018 ko maine kharida lekin old product diya gya mfg date 8/2017 ka diya gya,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71LPSait6bL.jpg
1335,1335,B00HVVYTJY,"Fair & Lovely Advanced Multi Vitamin Face Cream, 80g",,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Jzr2n4X+L.jpg
1336,1336,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",As a day cream..it's better than other harmful creams...use it after washing ur face with acno fight face wash..still it contains chemicals..but kinda good..uh can buy it..,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81uOEIF1J7L.jpg
1337,1337,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",I'm very much disappointed due to cream is 50% empty in Garnier cream there is no sealed pack pls focus on this,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71fOYk54eZL.jpg
1338,1338,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",Good for oily skin.Value for money.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61VlbenzyGL.jpg
1339,1339,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",Guys just go for it....I'm using this form 2 yrs with ache fight face wash.my skin is clear and clean it's best than all other cream in market . garnier grooming products are always awesome,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61nOhxAkBdL.jpg
1340,1340,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",Used product is given to me. Very disappointing.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71zgBK8smhL.jpg
1341,1341,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",Packing was so good & Also product is too current.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71dhJOmPpbL.jpg,https://images-na.ssl-images-amazon.com/images/I/814dtq643sL.jpg"
1342,1342,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",I got more than 50% less cream inside the pack.😠It seems this is used product.My first impressions was bad Garnier.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81FS5ETmOFL.jpg
1343,1343,B00TX06FIO,"Garnier Men Acno Fight Pimple Clearing Whitening Day Cream, 45g",Nice,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71NOp6ZmNcL.jpg
1344,1344,B07DL94CPX,"Garnier Skin Naturals Light Complete Serum Cream, 45g",Inner seal missing.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71RzqIRapCL.jpg
1345,1345,B07DL94CPX,"Garnier Skin Naturals Light Complete Serum Cream, 45g",Packaging is good.. beneficial for oily nd combination skin...,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/711Wh+lSbnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71EAeLfMDEL.jpg"
1346,1346,B07DL94CPX,"Garnier Skin Naturals Light Complete Serum Cream, 45g",Good product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/710L9MNzu6L.jpg
1347,1347,B00KTCNKFG,"Himalaya Nourishing Body Lotion, 400ml",I've use the product before and its nice but I'm giving 3 stars due to delivery service... The package was leaking... And the lotion was all around the box... Very bad experience...,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61rSXhSGwsL.jpg,https://images-na.ssl-images-amazon.com/images/I/61zyA0FZhIL.jpg"
