,pid,ASIN,product_name,review,rating,img_link
671,671,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo","Ohhh,the aroma is to die for, i keep applying it even when i am not going in sun ,in love with biotique products.I first thought since being a lotion itmight be greasy but nope its non greasy very light feel good lotion.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/615M08Xp4EL.jpg,https://images-na.ssl-images-amazon.com/images/I/61VEPTU4juL.jpg,https://images-na.ssl-images-amazon.com/images/I/61dz7DxhTRL.jpg,https://images-na.ssl-images-amazon.com/images/I/61gH8yUr5DL.jpg"
672,672,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",I'm using this product from many days and I just love it. It makes my skin baby soft and well nourished. I've used many moisturizers before but didn't got any results but this really impress me..it have a very pleasant smell and that's another reason why I love using it.It keeps moisturized for about 18-20 hour.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Lbj4dwR2L.jpg,https://images-na.ssl-images-amazon.com/images/I/71WcfiK-LaL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YZUzu6rhL.jpg"
673,673,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",Ordered bio morning nectar sunscreen ultra soothing face lotion and got delivered bio nectar visibly flawless skin moisturizer! Feels cheated cos on the bottom they have pasted barcode tag as sunscreen ultra soothing face lotion...see Picture included.. since winter is coming I will use it even though it was not the one I ordered... Will update if possible after using.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71rURC-2GtL.jpg
674,674,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",It is good product plus the sunscreen with good scent is a plus plus always its worth it the quality as well as the quantity must try biotique product.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/715mFZKPiwL.jpg
675,675,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo", The product came openSeal was broken and the smell was not of the original,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61mh2BTFIcL.jpg,https://images-na.ssl-images-amazon.com/images/I/61v+QJe0anL.jpg"
676,676,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo","Received a different product. Recieved ""visible flawless skin moisturizer"" instead of "" 30+ spf UVA/UVB sunscreen""",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71TnrpwXrzL.jpg
677,677,B07V4PYL6R,"Biotique Bio Morning Nectar Sunscreen Ultra Soothing Face Lotion, SPF 30+, 120ml & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",Amazon cheated me for this productI had ordered for biotique sunscreen ultra soothing face lotion spf 30+ but i received bio morning nectar..Very bad experience,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71iqdO+GFAL.jpg
678,678,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I received this today and I wasn’t impressed. Cream is ok but didn't like the smell. Sadly, I could press the tube all the way down and have nothing come out (see attached photo). I feel like its a rip off. It seems there’s very low content in there. All for ₹349! Thats not cool!",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51sy9gVcUbL.jpg
679,679,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Being a college going student in a place like punjab , these days the way pollution is increasing is actually giving adverse effects on skin .. specially a product that protects from pollution is one of the most important thing that is required.. and here mamaearth comes out with this lovely surprise of anti pollution face cream.Mama earth anti pollution face cream with Turmeric and pollustop help me protectmy oily skin from the dust. It is non sticky because of oil free formula. It keeps my skin hydrated.it use it whenever I'm going outside or apply under makeup also. It's natural ingredients make my skin allergy free.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71YXwK+dtfL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ypOkN+aiL.jpg"
680,680,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"This unique lightweight cream offers tough protection from pollution and UV rays, while being gentle on the skin. The non-greasy formula forms a shield to protect against dirt, pollution, and the sun. Enriched with soothing Turmeric Extract and nourishing Carrot Extract, it keeps your skin calm and nourished. Turmeric Extract restores elasticity, brightens the complexion, and keeps skin moisturized. Carrot improves skin elasticity, nourishes, and repairs skin. Pollustop forms an invisible shield to protect your skin from free radical damage and acne-causing dirt.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61E1KwSqayL.jpg,https://images-na.ssl-images-amazon.com/images/I/7134BeqWspL.jpg,https://images-na.ssl-images-amazon.com/images/I/71fbvBg+FuL.jpg,https://images-na.ssl-images-amazon.com/images/I/71n9N2P0aUL.jpg"
681,681,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,First time tried a mama earth product. The Anti pollution cream is so light weight and soft in texture that it merges into the skin so quickly. The skin feels so soft. This is totally non oily cream that goes well for oily skin. Perfect moisturiser for everyday use before going out. The scent is so gentle. And not very strong which i love it. A perfect face cream for oily skin which helps in protection from pollution and also can be used before makeup.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/716dI7Du-HL.jpg,https://images-na.ssl-images-amazon.com/images/I/71CDfMDAkNL.jpg,https://images-na.ssl-images-amazon.com/images/I/71PjiC+d38L.jpg"
682,682,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I have become a fan of this beauty since i started using it. As the description says, it is antipollution, non greasy & light. It actually is. Feels like you haven't applied anything yet soo much moisturised and soft. Also the mild scent of indian herbs feels very soothing. It also works for hours and doesn't bring out the oil out on the skin. A must have in your skincare rituals. I will highly recommend it for the people with dry skin. Works good for me.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81bF0-RaWtL.jpg
683,683,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Oh I am in love with this amazing face cream..Right now in Delhi we are facing so much of pollution & if you apply this and step out of home your face skin is totally safe. It is oil free enriched with soothing turmeric extract and carrotml. It is paraben & sulphate free. Its anti-bacterial and antiseptic properties keep acne and pimples at bay. I will highly recommend to you all as it's safe, travel friendly, budget friendly.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71wLY0iamnL.jpg
684,684,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I'm gonna review their Anti-pollution cream. I received this around 10 days ago and I've been trying it out for a while. In my opinion this is a very creative concept because Pollution is a very big threat for the environment, health as well as SKIN too! So this cream protects your skin from all the dirt, nasty things that causes acne and many such skin problems! The most amazing thing is it's Paraben and Silicon free. It's super light on the skin and doesn't have that sticky-greasy feeling which I absolutely hate! It doesn't even have an overpowering smell which makes it even more good. It contains a lot of natural ingredients. You can wear it under make-up as well. It's super affordable too. What more do you want?💕😃I'd highly recommend this one guys.Priced at 349/-",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/717SngYyhuL.jpg,https://images-na.ssl-images-amazon.com/images/I/71DyR9zqaIL.jpg"
685,685,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Mamaearth anti pollution face cream protects your skin from pollution , plus it is paraben and silicone free, I am a huge fan of this product. I am using this cream for 10days now. There isn’t any stickiness after I apply it on my face, and I am able to wear foundation and other makeup over it with no issues.It’s worthy to note that my skin is sensitive and oily And I used this cream at hot humid weather of Kolkata and during my vacation I used this cream at a very cold hill station, this face cream  works well at both the weather conditions. So I can say this is a moisturizer I can use year-round.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61FpzUf49qL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YdyIOyFHL.jpg"
686,686,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml," Facial skin is very sensitive & city pollution is one of the major cause of your dull & rough skin. Not to worry, cuz pollution won't damage your skin anymore. Thanks to this amazing Anti Pollution Cream from Mamaearth.It's light & non greasy, paraben & silicone free and non comedogenic. Enriched withTurmeric - Reduces the free radical damage.Pollustop - Protects skin from sun damage & atmospheric pollution.Carrot Root Extract - Softens the skin tissue by infusing moisture.Daisy Flower Extract - Prevents hyperpigmentation.Best part is that this cream is suitable for every skin type. It creates a sheild on your skin against harmful pollutants to give you smooth and glowing skin.So if you are someone who travels a lot, I definitely recommend you to use Anti Pollution Cream.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Vs54V5qGL.jpg
687,687,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I love how light and non greasy it is. I love how subtle the aroma is and it's not over powering, making it perfectly suitable for daily application. I've always appreciated the non oily cream formulas of mama earth, and I am not disappointed with this one either. It's a good pollution block cream with Turmeric and PM 2.5 Protection. So it really covers up for the entire dust, dirt and pollution your face skin has to go through. Paraben and Silicon free, this cream gets absorbed really fast into the skin. The cream provides good hydration with time too. I would suggest it for people with almost all skin types.Tip - Use it under your makeup for a great finish.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71axYIMhOOL.jpg
688,688,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,Mama earth is a very good brands for babies and now for mothers as well.. I bought this anti pollution day cream coz of the pollution in delhi ncr. This help me a lot and I am using this as a mostiourizer. This is non greasy and very good franges. This also hydrate my skin and I am using it twice in a day. I love this cream and would definitely try another products. I will also suggest other to try this...,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61vy0GdWJ-L.jpg
689,689,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I have been using this cream from one week. It is really very amazing. I love using this cream. Mamaearth products are 100% natural as this cream is a blend of turmeric extract and carrot root extract. Turmeric and carrot extracts are really very good for our skin. They have an excellent result. This Anti-Pollution cream suits any type of skin. It protects against pollution [ PM 2.5 - Particulate Matter in the size 2.5 ]. It is free from Parabean and silicon. It is also non comedogenic. It is light and non-greasy because of oil free formula. It has a great fragnance. Whenever i used to go somewhere i definately use this cream to protect my skin against pollution. It has a cooling effect on face.It keeps skin hydrated. I really feel good , my face become so soft after using this amazing cream. Anyone can use this Anti-Pollution Face Cream. This is an outstanding product from mamaearth.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/611UJeFG9KL.jpg,https://images-na.ssl-images-amazon.com/images/I/61hppc-ADML.jpg,https://images-na.ssl-images-amazon.com/images/I/71h2AyAAWdL.jpg"
690,690,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"We all are aware of the harmful effects of pollution to our environment right? The effect it can have over our skin is not a surprise.With this unique lightweight anti pollution cream from @mamaearth.in say no to sun damage, atmospheric pollution and UV rays while still being gentle on your skin.You can use this cream on your face post toning it , before stepping out or it can also be used as a makeup primer which is like best of both the worlds. ✨And I kid you not, my overly sensitive skin did not even misbehave for once.Super fast delivery too, I got it delivered in one day! :)",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71WmWTw4s7L.jpg
691,691,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,I wanted to try Anti-Pollution cream since it’s launch.. Pollution that we tackle in everyday life while travelling for work or as in general does take a toll on our skin and how to protect was a question which seems to have ended with Mamaearth’s anti-pollution cream. I’m in love with the product as it seeps in well into the skin and doesn’t make it dry/oily thus helping makeup to stay and also protecting the skin. Just loving it.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51A0X0lmu8L.jpg
692,692,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"It’s mild , light in skin , absorbs easily and perfect wear for my skin in daily basis as it’s made safe .Love this new product by mamaearth",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/717uA7qcLWL.jpg
693,693,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Since i have been living in Delhi, I have been looking for products that protect the skin from pollution. This anti pollution cream from mamaearth has come as a savior for me. I use this before applying any makeup while going to college daily. It moistures my skin well. It is really lightweight and non oily plus suitable for all skin types. It protects my skin from harmful dust particles and pollution. The most important thing is that coming from mamaearth, it is free from harmful chemicals like paraben and uses natural ingredients. I think it is a must have for everyone plus it has complete value for money.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71uPgyZNG9L.jpg
694,694,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"So I recently got my hands on MamaEarth's Anti Pollution Cream just before I went for a picnic. And I must say, it came as a boon for me. I forgot to bring my moisturizer so I  tried this instead of my moisturizer & blended so well provided me moisture for a long time. I have been using this regularly on my face & body ever since then. Best product for Delhites to get rid of pollution affected skin. Heard a lot about this brand but its the first tym I tried & I'm impressed Mama Earth!!  Also, I loved the cute packaging :)",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71CkyitarCL.jpg,https://images-na.ssl-images-amazon.com/images/I/71OJJMMzooL.jpg,https://images-na.ssl-images-amazon.com/images/I/71UCY9zDjwL.jpg"
695,695,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"The pollution these days had been continuously ruining my skin until I found this anti-pollution face cream by mamaearth.It is paraben and silicon free, it is for all type of skin. I suggest you guys to buy this amazing product and protect your skin from pollution..",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61eIMfIjLkL.jpg
696,696,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"This product is such a game changer ! Protection from pollutants in today’s world is one of the most crucial things I feel. This product is really hydrating , the turmeric in it helps to brighten the skin and is really kore ne greasy and seeps right into your skin in no time! I’m really enjoying this product, it’s worth the value .",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61QE7zFPaxL.jpg
697,697,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I am a working professional so I have to travel a lot and therefore my skin gets polluted a lot, this mamaearth anti pollution cream is must specially for travellers it gives you hydration, protect your skin from pollution. Mamaearth is a chemical free products, it has natural ingredients which does not harm the skin and gives u soft supple skin.It's a must try product I have been using this around 10 days.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61vG-L7RJDL.jpg
698,698,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,It is like an all in one skin rescue product for me. Non greasy formula that saves the skin from harmful effects of sun and most importantly it has pollustop . I think the only product that protects your skin from pollution. Also it has turmeric which improves brightness and helps in fading blemishes too. I have been using it for 15 days and super happy with the result and absolute value for money,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/715dlz54o4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71OLN+IJs8L.jpg,https://images-na.ssl-images-amazon.com/images/I/71QrwJvrRxL.jpg,https://images-na.ssl-images-amazon.com/images/I/71TYsbjMXxL.jpg"
699,699,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Anti pollution cream is a must while travelling, because your skin start looking dull and prematured because pollution harms the texture of your skin so always wear this cream before stepping out of your home. This one protects your skin from pollution.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71S15CBKboL.jpg
700,700,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,Very amazing product . It's an ultimate sollution for dull skin due to pollution. It protects the skin from sun and atmospheric pollution and is oil free. It is light on skin and is paraben free. I have been using this product and and could not find a resedue of dust in my skin.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/614HLoiAhML.jpg
701,701,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I'm loving this face cream! I love supporting more natural product lines, and this one works beautifully for my skin.The harmful effects of smog and pollution are damaging our skin. This MAMA EARTH Anti- pollution Face cream is enriched with natural ingredients which goes into the skin and keeps your skin hydrated for the whole day. It makes my skin look more healthy and bright.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71WRxYu7tRL.jpg
702,702,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,Impressed by Mamaearth brand and their products. This Anti pollution cream is very light and has spf protection. Turmeric is good for skin. Liked the mild fragrance. My skin is normal to dry and it suited me. Paraben and sulphate free. Worth trying.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ILL+XbWZL.jpg
703,703,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"Comes from the trusted brand mamaearth and is absolutely a value product. Totally worth every penny. It is light weight and suits my skin type. Since it is free from harmful chemicals, I can rely on this cream to protect my skin from pollution.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71vVXi1pqNL.jpg
704,704,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"The Mama Earth Anti Pollution Face Cream is lightweight and provides protection from pollution, dirt and UV rays, while being gentle on the skin. It is enriched with soothing Turmeric and Carrot Extract which keeps skin calm and nourished.It is obviously dermatologically-tested, suitable for all skin types and completely free of harmful chemicals like Parabens, etc.I completely recommend this one!",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71L+gWqNXjL.jpg
705,705,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,Undoubtedly one of the best anti pollution cream available in the market. Living in a metro city like Kolkata with lots of hustle and bustle there is always a need of a anti pollution cream and this particular product does the job really good,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71S-jhQLn1L.jpg,https://images-na.ssl-images-amazon.com/images/I/71l23DiWooL.jpg"
706,706,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"I have been using this cream for a couple of days and trust me it protects my skin from dust and pollution and totally feeling a difference after using it. Contains all the natural ingredients like turmeric and carrot. Totally a chemical free product. Also it's oil-free, lightweight and non-greasy which feels good to skin. Totally recommends.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71u43Ts0PuL.jpg
707,707,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,This is the best for fighting against pollution i ise this everyday before going to college it’s way helpful no pimples due to pollution and no skin roughness best productBtw i love mama earth❤️,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71twAl+vAqL.jpg
708,708,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,This product has been so far the best anti pollution creams which are actually affective. The best part about this cream is it’s made with natural ingredients which causes no harm to our skin unlike the chemical formulated creams. Thumbs up for this one !,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71WnoBX+sQL.jpg
709,709,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,This product is really good . You could use it as a moisturiser for daily use .my skin is very dry but after using this product the dryness could not be noticed much . It's a must buy product as it makes your skin very soft and moisturised !,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71OkbhJ1vOL.jpg,https://images-na.ssl-images-amazon.com/images/I/71j43jDPggL.jpg"
710,710,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,I totally loved this cream. It's very light and non greasy and most importantly paraben and silicone free. It can be applied before make-up also . I am using it regularly before stepping out from home.It contains all natural ingredients.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71VHjk4rrcL.jpg
711,711,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,"This cream is beating every other cream in my toiletry. Seriously, it's so hydrating at such a good price and the benefits of turmeric are making my skin glow.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/617PzVBlesL.jpg
712,712,B07YSLSNFM,Mamaearth Anti-Pollution Daily Face Cream for Dry & Oily Skin with Turmeric & Pollustop® For a Bright Glowing Skin 80ml,Loved this product. I dont think there is any other antipollution cream and such an affordable price in market. It's really non greasy and the fact that its paraben and silicon free is cherry on the top.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71vGTXVfpgL.jpg
713,713,B00MUKQ1ME,"Enchanteur Romantic Perfumed Body Lotion, 250ml, with Aloe Vera & Olive Butter for Satin Smooth Skin",Received an expired bottle,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71YRnFvyO3L.jpg
714,714,B00MUKQ1ME,"Enchanteur Romantic Perfumed Body Lotion, 250ml, with Aloe Vera & Olive Butter for Satin Smooth Skin",Overpowering smell. Watery.. Not moisturizing enough. Have used a much better one got from abroad and was happy. So bought this one thinking it will be same. Money wasted.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/719S4XvskNL.jpg
715,715,B00MUKQ1ME,"Enchanteur Romantic Perfumed Body Lotion, 250ml, with Aloe Vera & Olive Butter for Satin Smooth Skin",Perfume is great. I like it,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61dhF1SIHnL.jpg
716,716,B00MUKQ1ME,"Enchanteur Romantic Perfumed Body Lotion, 250ml, with Aloe Vera & Olive Butter for Satin Smooth Skin",Good body lotion ....,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/711+MnVhaCL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Dl0bJWUgL.jpg,https://images-na.ssl-images-amazon.com/images/I/71rYoLS7C6L.jpg"
717,717,B01N9OK20T,Cetaphil Moisturizing Lotion For Sensitive Or Dry Skin - 250 Ml Each (Pack Of 2),I ordered for dry skin not all skin types,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71QZTY+EjhL.jpg
718,718,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml",It just makes ur face oil free and smooth nd can be used as allrounder....such as face moisturizer..black heads controller..rashes suppresser...oh! also as bb cream i just love this lotion😍 although i can't bear the smell bt after applying it smell will be gone in seconds,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61oEoS0Be7L.jpg
719,719,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml",Product was delivered the very next day of ordering . It is very soothing on skin. Smells natural and very easy to apply . Unlike the lacto calamine bottle this has a pump top to get the product out easily.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71FkRneIdtL.jpg
720,720,B019XHPUM8,"Aloe Veda Aloe Calamine Calming Skin Lotion with Calamine and Aloe Vera, 200ml","This works best for oily  skin...I have oily skin and i use it along with my normal daily  face lotion, helps a lot in mattifying skin and making my skin look less oily.Not recommended for people with dry or normal skin, it will be very drying for such skin types.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61MuKwqokQL.jpg,https://images-na.ssl-images-amazon.com/images/I/71hr47kITHL.jpg"
721,721,B07ZVW1XG7,"Mystic Valley Rice Water Brightening Face Wash with Glycolic Acid, for Normal to Oily Skin, 100ml",It’s a great product to be used for oily skin. I feel my skin glowing after wash. Thanks to my friend who recommend me mystic valley rice water brightening face cleansing creamy face wash.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71xN1vykQQL.jpg
722,722,B07ZVW1XG7,"Mystic Valley Rice Water Brightening Face Wash with Glycolic Acid, for Normal to Oily Skin, 100ml",A very refreshing and soft on skin face wash. Liked it a lot. Also helped in reducing acne and does not makes the skin dry at all.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71U5uKRxPlL.jpg,https://images-na.ssl-images-amazon.com/images/I/71x8LtYY73L.jpg"
723,723,B00KUMJCY8,"Oriflame Happy Skin Hydrating Body Lotion Normal Dry Skin, 400ml",It is the same as i ordered but there is one thing that I do not expected that is MFD is old,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61rhLZ02ymL.jpg,https://images-na.ssl-images-amazon.com/images/I/71IkWfSj-JL.jpg"
724,724,B07V6WYF2C,"NIVEA MEN Face Wash, All-in-One, 100ml & Aloe Hydration Body Lotion, 400ml, with deep moisture serum and aloe vera for normal skin Combo",This product is very good... And this product is very good for acne...before useing this product my face is full of acne.. And after useing this product my face is acne free... I am look like smart... Thanks Amazon.in.. And thaks for first delivery thanks courier (BLUE DART),5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/710CBqYbSlL.jpg,https://images-na.ssl-images-amazon.com/images/I/71dSCxYf7TL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ubmPotMlL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zQxkWM8mL.jpg"
